id_oferta,fecha_publicacion,ciudad,rol,skills,salario_mensual_mxn,exp_requerida,modalidad
4391,2024-02-01,GDL,Data Analyst,"SQL, Python",23898,2,remoto
4392,2024-05-05,Querétaro,Data Engineer,"Airflow, AWS, Python, SQL",41271,3,remoto
4393,2024-03-17,CDMX,Backend,"Python, AWS, Java, Docker",52691,2,remoto
4394,2024-01-19,GDL,Data Analyst,"Power BI, SQL, Python, Tableau",35730,3,presencial
4395,2024-05-14,MTY,Backend,"Java, Docker, Python, AWS",52298,2,híbrido
4396,2024-04-15,CDMX,Backend,"Docker, AWS, Python",36745,4,híbrido
4397,2024-03-08,Puebla,Data Analyst,"Tableau, Python, Power BI, SQL",45888,2,híbrido
4398,2024-02-16,CDMX,Data Analyst,"Tableau, Power BI, SQL, Python",38916,1,híbrido
4399,2024-05-03,CDMX,DevOps,"AWS, Docker, Python",45138,1,remoto
4400,2024-02-05,MTY,Backend,"Java, Docker, AWS, Python",23231,2,híbrido
4401,2024-02-15,Querétaro,Data Engineer,"AWS, Python, Airflow",45025,3,presencial
4402,2024-05-21,CDMX,DevOps,"AWS, Docker",42819,1,híbrido
4403,2024-02-22,GDL,Backend,"Java, Docker, Python, AWS",43643,2,presencial
4404,2024-03-10,MTY,Data Engineer,"Airflow, Python",38130,2,híbrido
4405,2024-03-07,CDMX,Backend,"Java, Docker, Python",43582,3,híbrido
4406,2024-01-02,Querétaro,ML Engineer,"AWS, SQL, Pandas, Python",45316,1,híbrido
4407,2024-02-26,MTY,Backend,"Python, Java, AWS, Docker",56202,1,híbrido
4408,2024-03-02,GDL,Backend,"Python, Java",53668,3,híbrido
4409,2024-01-04,GDL,Backend,"Java, Docker, AWS",48508,2,híbrido
4410,2024-01-26,GDL,ML Engineer,"AWS, SQL, Pandas, Python",55032,2,remoto
4411,2024-04-01,Querétaro,Data Engineer,"SQL, AWS",49998,2,remoto
4412,2024-06-21,CDMX,Backend,"Java, Python, Docker, AWS",49911,4,remoto
4413,2024-05-26,MTY,Backend,"Docker, AWS",55883,3,remoto
4414,2024-06-12,CDMX,Backend,"AWS, Docker, Python, Java",45708,3,híbrido
4415,2024-05-05,CDMX,Data Engineer,"Airflow, SQL",38339,3,híbrido
4416,2024-02-23,GDL,DevOps,"Python, AWS",58189,4,remoto
4417,2024-01-15,MTY,Frontend,"Docker, JavaScript",47337,3,remoto
4418,2024-04-18,GDL,Backend,"Docker, AWS, Java, Python",46022,4,remoto
4419,2024-02-23,CDMX,Data Engineer,"AWS, Python, Airflow, SQL",61806,1,híbrido
4420,2024-03-16,MTY,Backend,"AWS, Python, Java",42658,3,presencial
4421,2024-04-27,Querétaro,Data Engineer,"AWS, SQL",42846,1,remoto
4422,2024-01-21,GDL,Backend,"Docker, Java",47388,5,remoto
4423,2024-03-08,MTY,DevOps,"AWS, Python, Docker",38439,3,remoto
4424,2024-04-23,CDMX,Frontend,"JavaScript, Docker",33320,5,presencial
4425,2024-02-14,CDMX,DevOps,"AWS, Python, Docker",54354,4,remoto
4426,2024-06-18,MTY,Data Analyst,"Tableau, Python",26212,4,híbrido
4427,2024-03-04,CDMX,Data Analyst,"Python, Power BI",42444,1,presencial
4428,2024-01-02,MTY,DevOps,"AWS, Python, Docker",49970,3,híbrido
4429,2024-04-21,CDMX,Data Engineer,"SQL, AWS, Airflow",45396,1,híbrido
4430,2024-06-03,Querétaro,Data Analyst,"Tableau, Python, Power BI, SQL",21324,2,remoto
4431,2024-02-01,MTY,Backend,"Python, AWS, Java",35202,3,remoto
4432,2024-05-01,MTY,DevOps,"Docker, AWS",44934,1,remoto
4433,2024-04-20,GDL,DevOps,"AWS, Python",48236,2,presencial
4434,2024-04-26,MTY,ML Engineer,"Pandas, SQL",51108,2,híbrido
4435,2024-03-15,CDMX,Frontend,"JavaScript, Docker",45422,4,remoto
4436,2024-03-13,MTY,Frontend,"JavaScript, Docker",45097,4,remoto
4437,2024-02-04,CDMX,DevOps,"Python, AWS",49431,3,híbrido
4438,2024-03-06,GDL,Data Analyst,"Tableau, Python, Power BI",25990,2,híbrido
4439,2024-04-04,GDL,DevOps,"AWS, Docker, Python",63883,3,híbrido
4440,2024-05-09,GDL,Frontend,"Docker, JavaScript",42041,2,presencial
4441,2024-04-18,Querétaro,Backend,"Python, Docker, AWS, Java",46076,5,presencial
4442,2024-01-04,CDMX,Frontend,"Docker, JavaScript",45159,1,remoto
4443,2024-03-15,MTY,ML Engineer,"AWS, Pandas, SQL, Python",49829,1,remoto
4444,2024-01-25,GDL,Data Engineer,"AWS, SQL, Python, Airflow",49725,1,híbrido
4445,2024-06-14,CDMX,Backend,"AWS, Docker",36396,2,remoto
4446,2024-01-15,CDMX,Frontend,"JavaScript, Docker",32539,1,híbrido
4447,2024-04-19,GDL,ML Engineer,"Pandas, SQL",37991,2,presencial
4448,2024-03-11,Puebla,Frontend,"Docker, JavaScript",31840,1,presencial
4449,2024-02-20,CDMX,Backend,"Java, Docker, AWS",56324,1,híbrido
4450,2024-03-27,CDMX,DevOps,"Python, AWS",43668,3,remoto
4451,2024-01-20,Querétaro,DevOps,"Python, Docker",52907,4,remoto
4452,2024-06-09,Puebla,ML Engineer,"SQL, Python",49216,4,híbrido
4453,2024-02-27,Puebla,Data Analyst,"Tableau, Python",30004,3,presencial
4454,2024-05-25,CDMX,ML Engineer,"Pandas, AWS, SQL, Python",34765,3,remoto
4455,2024-06-11,CDMX,Data Engineer,"SQL, Python, Airflow",49595,2,presencial
4456,2024-03-12,GDL,Backend,"Docker, Java",42167,2,remoto
4457,2024-06-14,MTY,ML Engineer,"SQL, Pandas",49588,5,remoto
4458,2024-01-09,CDMX,DevOps,"Docker, Python",66776,3,presencial
4459,2024-04-17,Querétaro,Data Analyst,"SQL, Tableau, Python, Power BI",30968,2,híbrido
4460,2024-02-14,GDL,Data Engineer,"AWS, SQL, Python, Airflow",49867,2,híbrido
4461,2024-02-25,GDL,DevOps,"Docker, Python, AWS",47940,1,remoto
4462,2024-05-18,MTY,Data Analyst,"Python, Power BI, SQL, Tableau",31221,5,presencial
4463,2024-03-07,GDL,Frontend,"Docker, JavaScript",45121,5,híbrido
4464,2024-03-09,MTY,Data Analyst,"Power BI, SQL",38262,1,híbrido
4465,2024-01-11,CDMX,DevOps,"Python, AWS, Docker",61399,1,remoto
4466,2024-05-19,Querétaro,Backend,"AWS, Python",55616,3,híbrido
4467,2024-05-09,MTY,Frontend,"Docker, JavaScript",48806,1,remoto
4468,2024-04-19,MTY,DevOps,"Python, Docker",55912,1,híbrido
4469,2024-02-18,Querétaro,Data Analyst,"SQL, Power BI, Python, Tableau",31305,2,remoto
4470,2024-03-18,Puebla,ML Engineer,"SQL, Pandas, AWS",43533,3,presencial
4471,2024-01-02,CDMX,Backend,"Python, Docker, AWS",31900,2,remoto
4472,2024-04-20,GDL,Data Engineer,"Airflow, AWS",48525,3,remoto
4473,2024-01-27,GDL,DevOps,"AWS, Python, Docker",45519,3,remoto
4474,2024-03-02,CDMX,Data Engineer,"Python, Airflow",46398,3,híbrido
4475,2024-02-03,CDMX,Frontend,"Docker, JavaScript",44239,3,remoto
4476,2024-05-06,GDL,Frontend,"JavaScript, Docker",30364,2,presencial
4477,2024-01-09,CDMX,DevOps,"Docker, Python, AWS",39667,1,remoto
4478,2024-06-26,Querétaro,DevOps,"AWS, Python, Docker",53010,3,presencial
4479,2024-03-21,Querétaro,DevOps,"Python, AWS, Docker",47285,4,híbrido
4480,2024-02-13,GDL,Frontend,"Docker, JavaScript",37814,4,remoto
4481,2024-05-12,CDMX,Frontend,"JavaScript, Docker",62242,2,presencial
4482,2024-03-07,CDMX,Frontend,"Docker, JavaScript",60090,2,híbrido
4483,2024-04-24,MTY,DevOps,"Docker, Python, AWS",62395,1,híbrido
4484,2024-03-15,CDMX,Frontend,"Docker, JavaScript",30758,2,remoto
4485,2024-04-09,Querétaro,Frontend,"Docker, JavaScript",27095,1,presencial
4486,2024-03-10,Querétaro,Frontend,"Docker, JavaScript",44856,4,presencial
4487,2024-06-20,MTY,Backend,"Docker, Java, Python",67879,2,remoto
4488,2024-01-07,CDMX,Data Analyst,"Power BI, SQL",36491,3,híbrido
4489,2024-03-05,GDL,ML Engineer,"Python, AWS, SQL, Pandas",54110,1,presencial
4490,2024-04-20,Querétaro,Data Engineer,"SQL, AWS, Airflow",64238,2,remoto
4491,2024-01-06,GDL,Frontend,"Docker, JavaScript",37368,2,híbrido
4492,2024-06-06,GDL,Data Analyst,"Python, Power BI, Tableau",41121,5,presencial
4493,2024-01-04,Puebla,Data Engineer,"Airflow, SQL, Python, AWS",39957,1,presencial
4494,2024-06-04,CDMX,ML Engineer,"Pandas, AWS",46446,3,remoto
4495,2024-05-15,CDMX,Frontend,"Docker, JavaScript",46419,2,remoto
4496,2024-01-01,CDMX,DevOps,"Docker, Python",43071,1,remoto
4497,2024-03-11,MTY,Data Analyst,"Python, SQL, Power BI, Tableau",41317,1,remoto
4498,2024-02-22,GDL,Frontend,"Docker, JavaScript",45031,1,remoto
4499,2024-02-21,CDMX,Frontend,"JavaScript, Docker",34430,2,remoto
4500,2024-01-06,Puebla,Data Analyst,"Python, Tableau, Power BI, SQL",28476,3,presencial
4501,2024-05-17,CDMX,DevOps,"Python, AWS",54750,4,remoto
4502,2024-05-12,CDMX,Frontend,"Docker, JavaScript",39959,5,híbrido
4503,2024-04-16,CDMX,Data Engineer,"SQL, AWS, Python",37633,1,presencial
4504,2024-05-17,CDMX,Backend,"Python, Docker, Java",34426,5,remoto
4505,2024-06-25,MTY,Data Analyst,"SQL, Power BI, Tableau",43276,3,remoto
4506,2024-03-15,MTY,Data Analyst,"Power BI, Tableau, Python",35215,2,híbrido
4507,2024-05-02,Querétaro,Frontend,"JavaScript, Docker",58163,4,remoto
4508,2024-05-17,GDL,Data Engineer,"Python, SQL, AWS, Airflow",59497,2,presencial
4509,2024-06-24,CDMX,Data Engineer,"AWS, Python, SQL, Airflow",59547,3,híbrido
4510,2024-04-22,CDMX,Frontend,"JavaScript, Docker",38096,4,híbrido
4511,2024-03-22,CDMX,Data Analyst,"Tableau, Power BI",33808,2,remoto
4512,2024-05-10,GDL,Backend,"Python, Java, AWS",63252,1,remoto
4513,2024-02-15,GDL,Data Analyst,"Power BI, Tableau, Python, SQL",34915,4,híbrido
4514,2024-01-08,Puebla,Backend,"AWS, Docker",33331,5,híbrido
4515,2024-03-15,Querétaro,Frontend,"JavaScript, Docker",36759,1,presencial
4516,2024-03-15,CDMX,Data Analyst,"Python, Power BI, SQL",59746,2,remoto
4517,2024-03-18,Puebla,Data Analyst,"Tableau, Power BI",71309,2,remoto
4518,2024-06-27,Querétaro,Backend,"Python, AWS, Docker, Java",27409,2,remoto
4519,2024-06-10,CDMX,ML Engineer,"AWS, SQL",49015,3,híbrido
4520,2024-01-02,GDL,Backend,"AWS, Docker, Java",49341,1,presencial
4521,2024-05-08,GDL,Frontend,"Docker, JavaScript",43675,1,remoto
4522,2024-02-17,CDMX,ML Engineer,"Pandas, SQL, Python, AWS",52841,2,remoto
4523,2024-01-21,Querétaro,Frontend,"JavaScript, Docker",62772,5,híbrido
4524,2024-04-21,CDMX,ML Engineer,"Pandas, Python",48968,2,presencial
4525,2024-06-24,CDMX,Frontend,"JavaScript, Docker",24510,4,remoto
4526,2024-06-27,CDMX,ML Engineer,"SQL, AWS, Pandas, Python",48195,2,remoto
4527,2024-05-15,CDMX,Data Engineer,"Airflow, SQL, AWS",57065,2,remoto
4528,2024-01-05,Querétaro,Frontend,"JavaScript, Docker",17842,1,presencial
4529,2024-03-04,GDL,DevOps,"AWS, Python, Docker",76534,1,presencial
4530,2024-02-13,GDL,ML Engineer,"Python, SQL",53679,3,presencial
4531,2024-06-24,Puebla,Data Engineer,"SQL, AWS, Airflow, Python",46951,1,híbrido
4532,2024-01-14,GDL,Data Analyst,"Tableau, SQL, Python",47547,4,híbrido
4533,2024-03-22,CDMX,Frontend,"Docker, JavaScript",34435,1,presencial
4534,2024-03-05,CDMX,DevOps,"Docker, Python",43826,2,remoto
4535,2024-06-10,CDMX,Data Engineer,"AWS, Python, SQL, Airflow",39516,4,remoto
4536,2024-01-26,GDL,DevOps,"Python, Docker, AWS",53347,1,híbrido
4537,2024-05-04,MTY,DevOps,"AWS, Python",45661,3,remoto
4538,2024-05-13,MTY,Frontend,"JavaScript, Docker",24251,2,presencial
4539,2024-02-11,CDMX,DevOps,"Python, AWS, Docker",48242,3,remoto
4540,2024-02-11,Puebla,ML Engineer,"AWS, Pandas, Python",57837,1,remoto
4541,2024-04-18,Querétaro,Backend,"AWS, Java, Docker",46023,5,remoto
4542,2024-06-14,CDMX,Data Analyst,"Python, Power BI",46933,2,híbrido
4543,2024-03-23,MTY,Data Engineer,"Python, AWS, SQL",59989,2,híbrido
4544,2024-03-04,Querétaro,Data Engineer,"Python, Airflow",63451,3,presencial
4545,2024-04-07,CDMX,Data Analyst,"Power BI, SQL, Python",54906,2,remoto
4546,2024-04-07,Puebla,Data Analyst,"Power BI, Python",45135,1,remoto
4547,2024-01-14,GDL,Data Engineer,"AWS, Airflow, SQL, Python",62761,1,híbrido
4548,2024-06-03,Puebla,Frontend,"JavaScript, Docker",15000,1,híbrido
4549,2024-06-05,CDMX,Backend,"Java, Docker, AWS, Python",54357,1,presencial
4550,2024-05-18,CDMX,Data Analyst,"Python, Power BI, SQL",25798,1,remoto
4551,2024-03-26,GDL,Data Engineer,"SQL, AWS",61773,3,remoto
4552,2024-03-07,Puebla,Frontend,"JavaScript, Docker",46532,1,remoto
4553,2024-05-26,CDMX,ML Engineer,"AWS, SQL",42235,1,híbrido
4554,2024-06-02,Puebla,ML Engineer,"Pandas, SQL, Python, AWS",58941,4,híbrido
4555,2024-04-27,CDMX,Frontend,"Docker, JavaScript",34354,5,híbrido
4556,2024-04-18,CDMX,Data Analyst,"Tableau, Power BI, SQL",44401,2,remoto
4557,2024-06-24,CDMX,Data Engineer,"SQL, Airflow, Python, AWS",41211,4,híbrido
4558,2024-04-16,GDL,Data Analyst,"Python, SQL",40200,3,híbrido
4559,2024-04-05,MTY,DevOps,"Docker, Python, AWS",51459,1,presencial
4560,2024-06-15,CDMX,Frontend,"JavaScript, Docker",56429,2,remoto
4561,2024-02-04,Puebla,Frontend,"Docker, JavaScript",34000,2,híbrido
4562,2024-02-12,Puebla,Frontend,"JavaScript, Docker",42326,3,remoto
4563,2024-01-27,Querétaro,Data Engineer,"AWS, Python",34809,2,híbrido
4564,2024-01-01,CDMX,Data Analyst,"SQL, Tableau",32595,2,remoto
4565,2024-05-18,Puebla,Data Engineer,"SQL, AWS, Python, Airflow",47786,1,remoto
4566,2024-04-05,GDL,Backend,"Java, AWS",53256,5,remoto
4567,2024-04-14,CDMX,Data Engineer,"SQL, Python, AWS, Airflow",42354,4,remoto
4568,2024-02-15,CDMX,Data Engineer,"Airflow, Python",41508,5,híbrido
4569,2024-03-12,CDMX,Frontend,"Docker, JavaScript",32614,1,remoto
4570,2024-05-13,Querétaro,Backend,"Docker, Python, AWS",40606,2,remoto
4571,2024-05-03,CDMX,Data Analyst,"Power BI, Python, SQL, Tableau",50579,2,remoto
4572,2024-01-07,CDMX,DevOps,"AWS, Docker, Python",39317,1,híbrido
4573,2024-04-13,CDMX,ML Engineer,"SQL, Pandas, AWS",46818,1,remoto
4574,2024-01-17,MTY,Data Engineer,"SQL, Airflow, Python",52572,2,híbrido
4575,2024-05-10,GDL,Data Engineer,"SQL, Python, Airflow",57636,2,remoto
4576,2024-03-06,CDMX,Frontend,"JavaScript, Docker",33157,3,híbrido
4577,2024-03-14,GDL,Backend,"Python, Docker, Java, AWS",35819,3,presencial
4578,2024-01-22,MTY,DevOps,"Docker, Python",59438,4,remoto
4579,2024-06-17,GDL,DevOps,"Docker, AWS",59075,1,remoto
4580,2024-05-18,Puebla,Backend,"AWS, Python, Docker",33941,1,remoto
4581,2024-05-14,GDL,Backend,"Java, Docker, AWS",42247,2,remoto
4582,2024-05-19,GDL,Frontend,"JavaScript, Docker",23760,3,remoto
4583,2024-03-07,MTY,Data Analyst,"Power BI, Python",25631,1,híbrido
4584,2024-05-06,CDMX,ML Engineer,"AWS, SQL",73900,5,remoto
4585,2024-04-20,CDMX,Data Engineer,"AWS, Python, SQL",25162,3,híbrido
4586,2024-06-12,MTY,Frontend,"JavaScript, Docker",47027,1,híbrido
4587,2024-06-02,MTY,Backend,"Java, Docker, Python, AWS",44266,1,híbrido
4588,2024-06-08,CDMX,Frontend,"Docker, JavaScript",37616,4,remoto
4589,2024-03-10,MTY,Data Analyst,"SQL, Python",36644,2,híbrido
4590,2024-05-03,Puebla,DevOps,"Docker, Python",60156,2,remoto
4591,2024-03-17,GDL,Frontend,"Docker, JavaScript",32148,3,híbrido
4592,2024-02-22,GDL,Frontend,"Docker, JavaScript",47361,4,híbrido
4593,2024-06-05,GDL,Backend,"Java, Python",33059,2,remoto
4594,2024-03-01,CDMX,Data Analyst,"Tableau, Power BI, SQL, Python",60970,5,remoto
4595,2024-04-23,CDMX,Data Analyst,"Power BI, SQL",29746,2,híbrido
4596,2024-06-04,Querétaro,Frontend,"Docker, JavaScript",24866,1,híbrido
4597,2024-01-06,GDL,ML Engineer,"AWS, SQL, Pandas",40216,5,híbrido
4598,2024-06-05,CDMX,Data Analyst,"Power BI, Tableau, SQL",29516,2,remoto
4599,2024-06-18,CDMX,Data Analyst,"Tableau, SQL, Python, Power BI",16944,1,presencial
4600,2024-04-12,Querétaro,ML Engineer,"Python, Pandas, AWS, SQL",59506,5,presencial
4601,2024-05-17,MTY,Data Engineer,"Python, AWS, Airflow",48362,1,remoto
4602,2024-05-09,GDL,Data Analyst,"Python, Tableau, Power BI",31991,2,híbrido
4603,2024-03-23,Puebla,DevOps,"AWS, Docker",36599,1,remoto
4604,2024-02-17,Puebla,Data Engineer,"Python, Airflow, SQL, AWS",54729,2,remoto
4605,2024-05-03,Querétaro,ML Engineer,"Pandas, AWS, Python, SQL",52518,1,presencial
4606,2024-03-23,CDMX,Data Analyst,"Tableau, Python, SQL, Power BI",35972,2,remoto
4607,2024-03-01,Puebla,Data Engineer,"Airflow, Python, SQL",41862,2,remoto
4608,2024-03-10,CDMX,Data Engineer,"AWS, Airflow, Python",37948,1,presencial
4609,2024-01-01,GDL,Data Analyst,"Python, Power BI",50856,3,presencial
4610,2024-05-08,GDL,Data Analyst,"Python, Tableau, SQL",35810,5,presencial
4611,2024-02-03,CDMX,DevOps,"Docker, Python",48154,2,híbrido
4612,2024-03-05,GDL,Backend,"Docker, Python, Java, AWS",39702,3,híbrido
4613,2024-01-06,CDMX,ML Engineer,"AWS, Pandas",72462,3,híbrido
4614,2024-04-24,CDMX,Data Engineer,"Airflow, SQL, AWS, Python",63028,2,remoto
4615,2024-02-04,Querétaro,Backend,"AWS, Python, Docker, Java",68002,1,presencial
4616,2024-05-06,CDMX,Data Engineer,"SQL, AWS, Airflow",48433,4,híbrido
4617,2024-06-26,GDL,Data Analyst,"SQL, Power BI, Tableau",24935,2,híbrido
4618,2024-03-18,CDMX,Data Analyst,"Tableau, Python, SQL, Power BI",31248,1,remoto
4619,2024-05-03,CDMX,ML Engineer,"Pandas, SQL",49951,2,híbrido
4620,2024-05-08,MTY,Frontend,"Docker, JavaScript",40701,1,híbrido
4621,2024-02-09,Puebla,Data Analyst,"Power BI, Tableau, SQL",51961,2,híbrido
4622,2024-04-09,CDMX,Data Analyst,"Power BI, SQL, Tableau, Python",45324,1,remoto
4623,2024-05-21,MTY,ML Engineer,"AWS, Python",60591,1,híbrido
4624,2024-02-11,CDMX,Frontend,"JavaScript, Docker",33346,3,híbrido
4625,2024-04-27,MTY,Backend,"Docker, Java, Python, AWS",48079,3,híbrido
4626,2024-01-05,Querétaro,Frontend,"JavaScript, Docker",27105,3,híbrido
4627,2024-06-26,CDMX,ML Engineer,"SQL, AWS, Python, Pandas",74713,3,híbrido
4628,2024-05-21,GDL,ML Engineer,"SQL, Python, AWS, Pandas",50048,5,híbrido
4629,2024-06-06,GDL,Frontend,"JavaScript, Docker",42669,4,híbrido
4630,2024-06-19,CDMX,Data Engineer,"Airflow, SQL, Python, AWS",43714,3,híbrido
4631,2024-06-12,CDMX,ML Engineer,"Pandas, SQL",49925,2,híbrido
4632,2024-05-06,CDMX,Backend,"Docker, Java, Python",39814,2,presencial
4633,2024-01-10,CDMX,Data Engineer,"Python, AWS, Airflow",41742,2,híbrido
4634,2024-06-11,CDMX,Frontend,"Docker, JavaScript",41331,2,remoto
4635,2024-02-05,CDMX,ML Engineer,"Python, AWS, SQL",67400,4,remoto
4636,2024-02-02,CDMX,ML Engineer,"AWS, SQL",52225,2,remoto
4637,2024-06-01,Puebla,ML Engineer,"AWS, Python, SQL",51993,2,híbrido
4638,2024-05-20,CDMX,Frontend,"Docker, JavaScript",50036,3,híbrido
4639,2024-04-18,CDMX,Backend,"AWS, Docker, Java, Python",41765,2,híbrido
4640,2024-04-05,Querétaro,ML Engineer,"Pandas, AWS, SQL",53161,5,remoto
4641,2024-02-19,CDMX,DevOps,"AWS, Docker, Python",65925,2,híbrido
4642,2024-05-26,CDMX,Data Analyst,"SQL, Tableau, Python",25585,3,remoto
4643,2024-02-15,GDL,Data Analyst,"SQL, Python, Tableau, Power BI",45206,4,híbrido
4644,2024-06-05,GDL,Data Engineer,"SQL, AWS",49576,1,remoto
4645,2024-01-13,Querétaro,Backend,"Java, Python, AWS, Docker",31729,1,remoto
4646,2024-04-13,Querétaro,ML Engineer,"Pandas, SQL, Python",68050,1,remoto
4647,2024-04-24,Querétaro,Data Engineer,"Python, SQL",50110,5,híbrido
4648,2024-02-01,Puebla,Frontend,"Docker, JavaScript",40081,2,presencial
4649,2024-06-07,GDL,Data Analyst,"SQL, Power BI",16328,3,híbrido
4650,2024-01-20,GDL,Backend,"AWS, Docker, Python",69196,1,remoto
4651,2024-03-16,GDL,DevOps,"AWS, Docker, Python",75703,1,híbrido
4652,2024-04-05,MTY,Backend,"AWS, Docker, Python",62728,3,remoto
4653,2024-04-14,GDL,Backend,"AWS, Docker, Java, Python",37652,3,remoto
4654,2024-02-16,Querétaro,ML Engineer,"Pandas, SQL, AWS, Python",57689,2,híbrido
4655,2024-03-10,Querétaro,Frontend,"Docker, JavaScript",31730,2,remoto
4656,2024-05-22,CDMX,DevOps,"AWS, Python, Docker",37278,2,híbrido
4657,2024-04-27,CDMX,DevOps,"Python, Docker, AWS",41739,1,híbrido
4658,2024-01-15,CDMX,Frontend,"JavaScript, Docker",45418,1,híbrido
4659,2024-02-07,Querétaro,Backend,"Docker, AWS, Java, Python",50169,2,remoto
4660,2024-06-05,GDL,Backend,"Java, Python, AWS",47142,1,remoto
4661,2024-04-27,GDL,Data Analyst,"SQL, Python, Power BI",37182,2,remoto
4662,2024-05-19,GDL,DevOps,"Docker, AWS, Python",44561,3,remoto
4663,2024-03-18,MTY,ML Engineer,"Python, Pandas, AWS",48878,5,híbrido
4664,2024-02-18,GDL,DevOps,"Python, AWS, Docker",49507,5,remoto
4665,2024-01-03,CDMX,DevOps,"AWS, Docker, Python",50945,3,híbrido
4666,2024-04-18,MTY,ML Engineer,"AWS, Pandas",54334,1,presencial
4667,2024-02-03,Puebla,Backend,"Python, Docker",49197,2,híbrido
4668,2024-01-09,Puebla,DevOps,"AWS, Python",49023,4,presencial
4669,2024-03-04,MTY,Frontend,"JavaScript, Docker",66254,1,remoto
4670,2024-03-27,CDMX,Data Engineer,"SQL, Airflow, AWS, Python",47680,2,híbrido
4671,2024-05-18,MTY,Frontend,"JavaScript, Docker",42203,3,remoto
4672,2024-01-07,GDL,Data Analyst,"SQL, Power BI",48310,2,híbrido
4673,2024-05-04,CDMX,Backend,"Python, AWS, Docker, Java",33882,1,remoto
4674,2024-01-04,MTY,DevOps,"Python, AWS, Docker",48701,2,remoto
4675,2024-05-25,GDL,ML Engineer,"SQL, AWS, Pandas, Python",59452,2,presencial
4676,2024-06-08,CDMX,Frontend,"JavaScript, Docker",47491,1,híbrido
4677,2024-06-16,MTY,DevOps,"Python, AWS, Docker",51122,1,remoto
4678,2024-02-08,CDMX,ML Engineer,"Pandas, SQL",64156,3,remoto
4679,2024-06-14,CDMX,Frontend,"Docker, JavaScript",28067,2,híbrido
4680,2024-01-12,Querétaro,Frontend,"JavaScript, Docker",52371,3,presencial
4681,2024-06-24,CDMX,Data Analyst,"Python, Power BI",33958,3,presencial
4682,2024-04-07,Puebla,DevOps,"AWS, Docker",62827,4,híbrido
4683,2024-02-02,Puebla,Data Engineer,"SQL, Python",55128,2,remoto
4684,2024-03-23,CDMX,Backend,"AWS, Java, Python, Docker",47683,1,híbrido
4685,2024-02-18,MTY,Data Engineer,"Python, Airflow",46952,1,presencial
4686,2024-03-13,Puebla,Data Engineer,"Airflow, AWS, Python, SQL",49269,2,híbrido
4687,2024-01-08,MTY,DevOps,"AWS, Docker, Python",47405,2,remoto
4688,2024-02-08,CDMX,Data Analyst,"SQL, Power BI, Tableau, Python",25603,1,remoto
4689,2024-04-01,GDL,ML Engineer,"Pandas, Python",48622,2,híbrido
4690,2024-05-21,GDL,DevOps,"Docker, AWS, Python",49325,2,remoto
4691,2024-03-11,CDMX,Frontend,"Docker, JavaScript",21544,1,híbrido
4692,2024-03-16,CDMX,Frontend,"JavaScript, Docker",20425,1,híbrido
4693,2024-02-24,GDL,DevOps,"Docker, AWS, Python",42046,3,híbrido
4694,2024-06-23,GDL,Frontend,"Docker, JavaScript",45904,3,presencial
4695,2024-03-17,GDL,Data Engineer,"AWS, Airflow, SQL, Python",44521,2,remoto
4696,2024-02-04,MTY,Data Analyst,"Power BI, Tableau, SQL",53001,2,híbrido
4697,2024-05-02,Puebla,ML Engineer,"SQL, AWS, Pandas",51007,3,remoto
4698,2024-05-20,GDL,Data Engineer,"Python, AWS",41507,3,presencial
4699,2024-01-15,Puebla,Data Analyst,"Power BI, Tableau, SQL",40934,3,híbrido
4700,2024-06-17,GDL,Data Analyst,"Python, Tableau, SQL, Power BI",36757,4,híbrido
4701,2024-05-02,CDMX,Frontend,"JavaScript, Docker",40624,1,híbrido
4702,2024-03-13,GDL,Data Analyst,"Power BI, Tableau, Python",51700,5,híbrido
